,donorID,has_contributed,prob_will_contribute
602,101031,0,0.17897708084067865
603,101032,0,0.0012092650735536026
604,101033,0,0.3118813695179616
605,101034,0,0.7072924899345285
606,101035,0,0.04925796126973045
607,101036,0,0.005632137123245306
608,101037,0,0.8804832558985801
609,101038,0,0.7455943055187165
610,101039,0,0.0016799712672465892
611,101041,0,0.060537825883838076
612,101043,0,0.09198737644893734
613,101044,0,0.3422427217664
614,101046,0,0.18096717976050228
615,101048,0,0.04535934921164119
616,101050,0,0.49753775918819126
617,101051,0,0.5387226624715911
618,101056,0,0.06871279163535661
619,101057,0,0.018310966070615012
620,101059,0,0.5730048399799059
621,101060,0,0.029603865116484752
622,101062,0,0.050739357763362615
623,101063,0,0.00457374460026585
624,101066,0,0.0013439196741790857
625,101068,0,0.00214163860094254
626,101069,0,0.001600759617012907
627,101070,0,0.001276836573738161
628,101071,0,0.3591558892608699
629,101073,0,0.0020062761073356733
630,101074,0,0.7446318516844824
631,101075,0,0.05257800518249021
632,101077,0,0.13100341539950053
633,101078,0,0.020347552121228584
634,101079,0,0.583568530371491
635,101081,0,0.369007846600156
636,101084,0,0.3081147745053623
637,101085,0,0.025473895745756224
638,101086,0,0.2567323356923178
639,101087,0,0.3242913596801513
640,101088,0,0.5025529932728425
641,101091,0,0.1878054266246802
642,101092,0,0.06600182560624024
643,101093,0,0.1815258580073014
644,101094,0,0.0005604993121116884
645,101095,0,0.005036075676454344
646,101096,0,0.05655641950441173
647,101100,0,0.6566286147525567
648,101101,0,0.02469276162099849
649,101103,0,0.06450470120775531
650,101105,0,0.0032163403651436196
651,101106,0,0.08793228986171972
652,101107,0,0.5901194324149251
653,101108,0,0.0031607438212919157
654,101110,0,0.408507299209518
655,101112,0,0.36964296862092166
656,101114,0,0.22531879732191945
657,101117,0,0.057038487273889014
658,101120,0,0.29890707745831535
659,101122,0,0.021999554349970377
660,101123,0,0.004747077403921895
661,101126,0,0.5297863690604125
662,101127,0,0.018689698174913744
663,101128,0,0.45124790732462694
664,101130,0,0.005637541852633949
665,101132,0,0.012656796598494313
666,101134,0,0.483034745760949
667,101135,0,0.01823879135079506
668,101141,0,0.4857989335339455
669,101143,0,0.48686334173655693
670,101144,0,0.04819816925228228
671,101145,0,0.23810847903009819
672,101146,0,0.058542455668263826
673,101147,0,0.27758325193024996
674,101149,0,0.11562555115835484
675,101150,0,0.012075890335956132
676,101151,0,0.03396955667355515
677,101154,0,0.14642287508014334
678,101156,0,0.004874274521918646
679,101160,0,0.19299921617070384
680,101161,0,0.19492677318181562
681,101164,0,0.14401098371516352
682,101165,0,0.030676001393618153
683,101166,0,0.23612414598640283
684,101168,0,0.23914308598613135
685,101169,0,0.21457592284989216
686,101170,0,0.11834708346616002
687,101172,0,0.009383603413407837
688,101173,0,0.02857901571037249
689,101175,0,0.005399339978575634
690,101178,0,0.002958487163244259
691,101183,0,0.006219406270859783
692,101185,0,0.16766152165774328
693,101186,0,0.22976646382072108
694,101189,0,0.024962138967001647
695,101190,0,0.004873797505736679
696,101191,0,0.15770086332478356
697,101194,0,0.43545718455651344
698,101197,0,0.0034222199959102638
699,101198,0,0.0023325805429080465
700,101199,0,0.0378749894331192
701,101200,0,0.08856387029145586
702,101202,0,0.15135530215485596
703,101203,0,0.06723112688504125
704,101204,0,0.000886886319504926
705,101207,0,0.15386530167228385
706,101209,0,0.1275710908955493
707,101210,0,0.0007966302787793855
708,101213,0,0.08120142899963531
709,101215,0,0.31547535748517264
710,101216,0,0.1146377136759543
711,101219,0,0.3315560485186915
712,101222,0,0.09018991618523937
713,101224,0,0.7681439576622456
714,101225,0,0.6601268851375318
715,101226,0,0.049579685856831916
716,101228,0,0.002298466180326768
717,101230,0,0.32200601314048977
718,101231,0,0.01585123055369029
719,101233,0,0.12273426527554065
720,101234,0,0.2063877684199271
721,101239,0,0.053637656847450844
722,101240,0,0.17789299621250304
723,101242,0,0.001488895856478835
724,101244,0,0.0033515483356352208
725,101249,0,0.016165735890226404
726,101250,0,0.24648813666425512
727,101251,0,0.017272339410916198
728,101254,0,0.006616190456813319
729,101256,0,0.38530367341297383
730,101257,0,0.17765665609704623
731,101259,0,0.006102803720522063
732,101260,0,0.20048771587895564
733,101261,0,0.17331191104077995
734,101268,0,0.602840727771992
735,101269,0,0.08244412835346263
736,101271,0,0.0034106938343799165
737,101274,0,0.5072312057835118
738,101275,0,0.5774523499445252
739,101276,0,0.007255226429611887
740,101277,0,0.0012217236853366415
741,101278,0,0.3853385831234245
742,101279,0,0.009178819494487251
743,101280,0,0.006084902834232153
744,101281,0,0.294059434680254
745,101284,0,0.0014617008132711785
746,101285,0,0.0004921543248587722
747,101287,0,0.24854613683975252
748,101288,0,0.011505315071113595
749,101289,0,0.06416301190585806
750,101292,0,0.05614679645947779
751,101295,0,0.0004996578261486206
752,101297,0,0.000542103452442004
753,101298,0,0.034392418158503094
754,101299,0,0.057304301411507094
755,101302,0,0.19924078229658737
756,101303,0,0.37509770976499723
757,101304,0,0.006595640626515201
758,101311,0,0.002048921552466551
759,101312,0,0.5429569300458281
760,101315,0,0.026048381653636394
761,101320,0,0.007985307595747941
762,101321,0,0.34407799233884223
763,101323,0,0.012929105581497524
764,101324,0,0.3284008888370341
765,101325,0,0.06103400287365294
766,101328,0,0.014064386951602939
767,101329,0,0.041545334514988305
768,101330,0,0.06000423335120661
769,101331,0,0.25265352445321565
770,101332,0,0.007230780332384203
771,101333,0,0.0007274748131824226
772,101335,0,0.3636680022378084
773,101336,0,0.009007748956172842
774,101342,0,0.60336386630307
775,101343,0,0.011908930046596797
776,101344,0,0.003628192898048266
777,101346,0,0.1068905478164065
778,101347,0,0.005704963824105143
779,101348,0,0.0005760476781909521
780,101349,0,0.05785712168076568
781,101351,0,0.041197625033913304
782,101353,0,0.47484346488526763
783,101355,0,0.1938501621786293
784,101356,0,0.1371480406088853
785,101357,0,0.13335254293491547
786,101359,0,0.1903970100768951
787,101360,0,0.8416961416496735
788,101361,0,0.015847212785341035
789,101365,0,0.5008670577820932
790,101367,0,0.019934486477677406
791,101371,0,0.5358314177555664
792,101373,0,0.1024380141788857
793,101375,0,0.037223520050600714
794,101377,0,0.5368268416018328
795,101378,0,0.1705470882682136
796,101379,0,0.04190843034396559
797,101380,0,0.006911679419260211
798,101381,0,0.1361495436529816
799,101382,0,0.0009681801582465248
800,101383,0,0.2345544255341738
801,101384,0,0.0007991684510003494
802,101385,0,0.12295053128736176
803,101386,0,0.052258221473079444
804,101387,0,0.015287913942980652
805,101388,0,0.037021418368078846
806,101389,0,0.08852075583768758
807,101391,0,0.49910134852774785
808,101392,0,0.03484465167976054
809,101393,0,0.0794682814867202
810,101394,0,0.3459670824518225
811,101396,0,0.09749939362391762
812,101398,0,0.1870985927063819
813,101399,0,0.03854855086457053
814,101400,0,0.12887292647381962
815,101403,0,0.09574990737233809
816,101404,0,0.08248776342282403
817,101407,0,0.050139258497865
818,101409,0,0.001726846275277383
819,101411,0,0.04736902728680109
820,101412,0,0.018841345089097503
821,101413,0,0.018280319626329554
822,101414,0,0.16037199229846177
823,101418,0,0.0936251922190388
824,101419,0,0.29947305638947147
825,101420,0,0.1310317147439245
826,101422,0,0.19092055225121676
827,101424,0,0.0007144900085205513
828,101425,0,0.0668817422374
829,101426,0,0.00340246823951898
830,101428,0,0.003487190310379589
831,101429,0,0.0005522330957571256
832,101431,0,0.0014415403313635241
833,101432,0,0.09775251286014183
834,101433,0,0.4431483798514599
835,101435,0,0.13537406803689986
836,101437,0,0.5453878795712528
837,101438,0,0.011477186531810513
838,101439,0,0.042731352040513246
839,101440,0,0.7643419707061412
840,101441,0,0.0063482008094128866
841,101442,0,0.014142789327904692
842,101444,0,0.000894455763370238
843,101445,0,0.0014570960664257208
844,101446,0,0.27259191562158896
845,101448,0,0.005212190584293186
846,101449,0,0.22226836481477033
847,101451,0,0.01923836462332615
848,101454,0,0.06987452947887225
849,101456,0,0.0020742333037681755
850,101457,0,0.016365192972795053
851,101458,0,0.18556679539041201
852,101459,0,0.3133183360873627
853,101460,0,0.6325763983864127
854,101463,0,0.17142783100107437
855,101465,0,0.14517500154848462
856,101466,0,0.0021045451998596837
857,101469,0,0.25165930209479115
858,101470,0,0.001065081242882026
859,101471,0,0.025949745825655297
860,101472,0,0.36973876207822304
861,101474,0,0.15064213591129313
862,101475,0,0.003936890278319898
863,101477,0,0.12983869734010955
864,101479,0,0.23979646922399372
